"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","7.70","","","","2"
"2017","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","8.10","","","","2"
"2018","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","6.70","","","","2"
"2019","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","1.21","","","","2"
"2020","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","-7.73","","","","2"
"2021","Ontario [35]","2016A000235","Percent change in violent crime severity index","Percent","239","units","0","v44312554","16.4","3.69","","","","2"
"2000","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","90.70","","","","2"
"2001","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","87.22","","","","2"
"2002","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","85.45","","","","2"
"2003","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","83.80","","","","2"
"2004","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","77.85","","","","2"
"2005","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","74.48","","","","2"
"2006","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","75.46","","","","2"
"2007","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","70.10","","","","2"
"2008","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","66.66","","","","2"
"2009","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","64.46","","","","2"
"2010","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","60.85","","","","2"
"2011","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","56.84","","","","2"
"2012","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","54.92","","","","2"
"2013","Ontario [35]","2016A000235","Non-violent crime severity index","Index","160","units","0","v44312555","16.5","49.07","","","","2"
