"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","7.71","","","","2"
"2004","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","0.02","","","","2"
"2005","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","-3.70","","","","2"
"2006","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","-6.24","","","","2"
"2007","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","-2.01","","","","2"
"2008","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","-4.34","","","","2"
"2009","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","-5.97","","","","2"
"2010","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","-6.72","","","","2"
"2011","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","-13.69","","","","2"
"2012","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","0.24","","","","2"
"2013","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","0.22","","","","2"
"2014","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","2.81","","","","2"
"2015","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","21.47","","","","2"
"2016","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","3.89","","","","2"
"2017","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","5.61","","","","2"
"2018","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","1.57","","","","2"
"2019","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","4.80","","","","2"
"2020","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","-12.96","","","","2"
"2021","Alberta [48]","2016A000248","Percent change in non-violent crime severity index","Percent","239","units","0","v44312658","33.6","-10.12","","","","2"
"2000","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","132.18","","","","2"
"2001","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","133.25","","","","2"
"2002","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","132.83","","","","2"
"2003","Alberta [48]","2016A000248","Youth crime severity index","Index","160","units","0","v53079704","33.7","133.26","","","","2"
