"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","3.84","","","","2"
"2007","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","-15.53","","","","2"
"2008","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","-2.09","","","","2"
"2009","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","2.23","","","","2"
"2010","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","13.29","","","","2"
"2011","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","-5.92","","","","2"
"2012","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","-11.55","","","","2"
"2013","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","-4.57","","","","2"
"2014","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","-10.13","","","","2"
"2015","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","-4.43","","","","2"
"2016","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","18.37","","","","2"
"2017","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","10.19","","","","2"
"2018","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","2.10","","","","2"
"2019","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","1.56","","","","2"
"2020","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","2.09","","","","2"
"2021","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in non-violent crime severity index","Percent","239","units","0","v44312610","25.6","-13.15","","","","2"
"2000","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2001","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2002","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2003","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2004","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2005","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2006","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","0.00","","","","2"
"2007","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","0.00","","","","2"
"2008","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","0.00","","","","2"
"2009","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","0.00","","","","2"
"2010","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","0.00","","","","2"
"2011","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2012","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2013","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2014","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2015","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2016","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2017","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2018","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2019","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2020","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2021","Greater Sudbury, Ontario [35580]","2021A003535580","Youth crime severity index","Index","160","units","0","v53079615","25.7","","..","","","2"
"2006","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","0.00","","","","2"
"2007","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","0.00","","","","2"
"2008","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","0.00","","","","2"
"2009","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","0.00","","","","2"
"2010","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","0.00","","","","2"
"2011","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","","..","","","2"
"2012","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","","..","","","2"
"2013","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","","..","","","2"
"2014","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","","..","","","2"
"2015","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","","..","","","2"
"2016","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","","..","","","2"
"2017","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","","..","","","2"
"2018","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","","..","","","2"
"2019","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","","..","","","2"
"2020","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","","..","","","2"
"2021","Greater Sudbury, Ontario [35580]","2021A003535580","Percent change in youth crime severity index","Percent","239","units","0","v87984921","25.8","","..","","","2"
"2000","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2001","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2002","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2003","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
"2004","Greater Sudbury, Ontario [35580]","2021A003535580","Youth violent crime severity index","Index","160","units","0","v53079616","25.9","","..","","","2"
