"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","71.85","","","","2"
"2019","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","68.31","","","","2"
"2020","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","71.30","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Non-violent crime severity index","Index","160","units","0","v44312591","22.5","76.62","","","","2"
"2000","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-9.64","","","","2"
"2001","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-6.42","","","","2"
"2002","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","2.49","","","","2"
"2003","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-5.11","","","","2"
"2004","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","2.20","","","","2"
"2005","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-4.73","","","","2"
"2006","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-2.39","","","","2"
"2007","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-11.32","","","","2"
"2008","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-1.12","","","","2"
"2009","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","7.76","","","","2"
"2010","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-12.51","","","","2"
"2011","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-10.19","","","","2"
"2012","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-4.62","","","","2"
"2013","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-1.85","","","","2"
"2014","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-0.16","","","","2"
"2015","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","8.89","","","","2"
"2016","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-2.07","","","","2"
"2017","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","11.44","","","","2"
"2018","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","5.63","","","","2"
"2019","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","-4.93","","","","2"
"2020","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","4.38","","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in non-violent crime severity index","Percent","239","units","0","v44312592","22.6","7.46","","","","2"
"2000","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2001","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2002","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2003","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2004","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2005","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2006","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","0.00","","","","2"
"2007","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","0.00","","","","2"
"2008","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","0.00","","","","2"
"2009","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","0.00","","","","2"
"2010","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","0.00","","","","2"
"2011","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2012","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2013","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2014","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2015","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2016","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2017","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2018","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2019","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2020","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2021","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Youth crime severity index","Index","160","units","0","v53079588","22.7","","..","","","2"
"2006","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","0.00","","","","2"
"2007","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","0.00","","","","2"
"2008","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","0.00","","","","2"
"2009","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","0.00","","","","2"
"2010","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","0.00","","","","2"
"2011","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","","..","","","2"
"2012","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","","..","","","2"
"2013","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","","..","","","2"
"2014","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","","..","","","2"
"2015","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","","..","","","2"
"2016","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","","..","","","2"
"2017","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","","..","","","2"
"2018","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","","..","","","2"
"2019","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","","..","","","2"
"2020","Kitchener-Cambridge-Waterloo, Ontario [35541]","2021A003535541","Percent change in youth crime severity index","Percent","239","units","0","v87984903","22.8","","..","","","2"
