"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","48.79","","","","2"
"2011","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","45.90","","","","2"
"2012","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","43.02","","","","2"
"2013","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","39.42","","","","2"
"2014","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","38.17","","","","2"
"2015","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","38.96","","","","2"
"2016","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","39.58","","","","2"
"2017","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","41.26","","","","2"
"2018","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","44.60","","","","2"
"2019","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","45.48","","","","2"
"2020","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","38.87","","","","2"
"2021","Toronto, Ontario [35535]","2021A003535535","Non-violent crime severity index","Index","160","units","0","v44312573","19.5","38.31","","","","2"
"2000","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-6.86","","","","2"
"2001","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","0.72","","","","2"
"2002","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-0.66","","","","2"
"2003","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-2.94","","","","2"
"2004","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-7.09","","","","2"
"2005","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-4.49","","","","2"
"2006","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","1.31","","","","2"
"2007","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-7.22","","","","2"
"2008","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-5.59","","","","2"
"2009","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-5.37","","","","2"
"2010","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-6.16","","","","2"
"2011","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-5.92","","","","2"
"2012","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-6.27","","","","2"
"2013","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-8.37","","","","2"
"2014","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","-3.17","","","","2"
"2015","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","2.07","","","","2"
"2016","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","1.59","","","","2"
"2017","Toronto, Ontario [35535]","2021A003535535","Percent change in non-violent crime severity index","Percent","239","units","0","v44312574","19.6","4.24","","","","2"
