"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","British Columbia","2016A000259","Part-time employment ","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064838","11.5.1.6.1.1","228.2","","","","1"
"2022-01","British Columbia","2016A000259","Part-time employment ","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064865","11.5.1.7.1.1","160.0","","","","1"
"2022-01","British Columbia","2016A000259","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064704","11.6.1.1.1.1","146.4","","","","1"
"2022-01","British Columbia","2016A000259","Unemployment","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064731","11.6.1.2.1.1","39.5","","","","1"
"2022-01","British Columbia","2016A000259","Unemployment","Both sexes","25 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064812","11.6.1.5.1.1","106.9","","","","1"
"2022-01","British Columbia","2016A000259","Unemployment","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064839","11.6.1.6.1.1","72.7","","","","1"
"2022-01","British Columbia","2016A000259","Unemployment","Both sexes","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064866","11.6.1.7.1.1","34.2","","","","1"
"2022-01","British Columbia","2016A000259","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064705","11.7.1.1.1.1","5.1","","","","1"
"2022-01","British Columbia","2016A000259","Unemployment rate","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064732","11.7.1.2.1.1","9.7","","","","1"
"2022-01","British Columbia","2016A000259","Unemployment rate","Both sexes","25 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064813","11.7.1.5.1.1","4.4","","","","1"
"2022-01","British Columbia","2016A000259","Unemployment rate","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064840","11.7.1.6.1.1","4.0","","","","1"
"2022-01","British Columbia","2016A000259","Unemployment rate","Both sexes","55 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064867","11.7.1.7.1.1","5.5","","","","1"
"2022-01","British Columbia","2016A000259","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064706","11.8.1.1.1.1","65.0","","","","1"
"2022-01","British Columbia","2016A000259","Participation rate","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064733","11.8.1.2.1.1","67.7","","","","1"
"2022-01","British Columbia","2016A000259","Participation rate","Both sexes","25 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064814","11.8.1.5.1.1","64.5","","","","1"
"2022-01","British Columbia","2016A000259","Participation rate","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064841","11.8.1.6.1.1","87.4","","","","1"
"2022-01","British Columbia","2016A000259","Participation rate","Both sexes","55 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064868","11.8.1.7.1.1","36.7","","","","1"
"2022-01","British Columbia","2016A000259","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064707","11.9.1.1.1.1","61.6","","","","1"
"2022-01","British Columbia","2016A000259","Employment rate","Both sexes","15 to 24 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064734","11.9.1.2.1.1","61.1","","","","1"
"2022-01","British Columbia","2016A000259","Employment rate","Both sexes","25 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064815","11.9.1.5.1.1","61.7","","","","1"
"2022-01","British Columbia","2016A000259","Employment rate","Both sexes","25 to 54 years","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064842","11.9.1.6.1.1","83.9","","","","1"
"2022-01","British Columbia","2016A000259","Employment rate","Both sexes","55 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064869","11.9.1.7.1.1","34.7","","","","1"


